year,fips,avg_prod,med_prod,tot_prod
1985,51051,97515.8611111111,59532,7021142
1985,51105,136764.214285714,73543,1914699
1985,51167,71118.25,65658.5,853419
1985,51169,98905,98905,98905
1985,51185,127816.913043478,89538,2939789
1985,51195,114305.545454546,90870.5,12573610
1985,53033,12338,12338,12338
1985,53041,1548916,1548916,1548916
1985,53999,2876558,2876558,2876558
1985,54001,150413.615384615,48479,1955377
1985,54005,284571.313432836,178265,19066278
1985,54007,229144.333333333,252615,2062299
1985,54009,229158.5,76882,1374951
1985,54015,43536.8,25181,217684
1985,54019,100095.933333333,66394,1501439
1985,54021,102985,102985,205970
1985,54023,503314.285714286,252767,3523200
1985,54025,72391.4545454545,55985,796306
1985,54033,179323.3,36512.5,3586466
1985,54039,233148.608695652,136395,5362418
1985,54041,56887.8333333333,52118.5,341327
1985,54045,117677.038461538,67691,9178809
1985,54047,142731.907407407,49448,7707523
1985,54049,727594.375,44134,5820755
1985,54051,2148740.5,2148740.5,4297481
1985,54053,187241,187241,187241
1985,54057,69991.1111111111,42327,629920
1985,54059,247920.617647059,114083.5,8429301
1985,54061,496220.903225806,67413,15382848
1985,54067,148514.404255319,60456,6980177
1985,54069,133792,133792,267584
1985,54077,89152.1111111111,42948,3209476
1985,54081,255330.15625,133745,8170565
1985,54083,97214.125,61297.5,1555426
1985,54091,20124,20124,20124
1985,54093,100637.5,100637.5,201275
1985,54097,341315,146725.5,3413150
1985,54101,179323.545454545,112702,1972559
1985,54109,220619.636363636,62540.5,9707264
1985,56005,7598120.93333333,5748406,113971814
1985,56007,812691.5,836016,3250766
1985,56009,1787194.5,1787194.5,3574389
1985,56017,31209,31209,31209
1985,56023,2184682.5,2184682.5,4369365
1985,56033,2362860,2362860,2362860
1985,56037,4383493,5508428,13150479
1986,01007,13259.25,7630,53037
1986,01009,34918.3333333333,36260,104755
1986,01043,184357.333333333,30497,553072
1986,01049,21813,21813,21813
1986,01057,427579.333333333,21696,1282738
1986,01059,12805,12805,12805
1986,01071,3873.5,3873.5,7747
1986,01073,357043.25,110903.5,7140865
1986,01093,15363.1666666667,17102,92179
1986,01117,4168,4168,4168
1986,01125,355478.217391304,82000,8175999
1986,01127,275978.931034483,92503,8003389
1986,01133,46011.5,22651,368092
1986,01999,4894,4894,4894
1986,02999,1569607,1569607,1569607
1986,04017,5777789,5777789,11555578
1986,05071,11280,11280,11280
1986,05131,25297.8333333333,8780,151787
1986,05999,4104,4104,4104
1986,08029,333405,333405,333405
1986,08043,121041.333333333,26800,363124
1986,08045,1438,1438,1438
1986,08051,307916.333333333,314032,923749
1986,08057,94144,94144,188288
1986,08067,38004.6666666667,3210,114014
1986,08071,25326.5,25326.5,50653
1986,08077,615212,615212,615212
1986,08081,2171447.66666667,2273097,6514343
1986,08103,658520,658520,658520
1986,08107,850781.8,632590,4253909
1986,08999,406855.333333333,323278,1220566
1986,17021,1623667,1623667,1623667
1986,17027,3321591,3321591,3321591
1986,17041,481772,481772,963544
1986,17055,2008328.75,1995564,8033315
1986,17057,595953,595953,595953
1986,17059,534898,414723,1604694
1986,17065,1087674,1087674,1087674
1986,17077,2371980,2371980,2371980
1986,17081,1753926.5,1753926.5,3507853
1986,17107,883425,883425,883425
1986,17109,480450,480450,480450
1986,17117,1365681.66666667,1084407,4097045
1986,17145,1668800,964160.5,13350400
1986,17157,1254712.5,1064887.5,5018850
1986,17163,649786,649786,1299572
1986,17165,512898.777777778,397305,4616089
1986,17169,685044,685044,685044
1986,17185,1659021,1659021,1659021
1986,17189,1423701,1423701,1423701
1986,17193,1463310,1463310,1463310
1986,17199,667200.5,517436.5,2668802
1986,17999,1109862,1109862,1109862
1986,18021,225854.833333333,46453,1355129
1986,18027,258091.133333333,113320,3871367
1986,18037,140807,59877,563228
1986,18051,892819,892819,1785638
1986,18055,352147.857142857,311057,2465035
1986,18083,146861.6,16379,734308
1986,18119,128445.5,128445.5,256891
1986,18123,88644,88644,88644
1986,18125,717481.714285714,96319,5022372
1986,18147,159214.8,124904,796074
1986,18153,948844,948844,1897688
1986,18167,350783.75,355542.5,1403135
1986,18173,1530413.42857143,399404,10712894
1986,18999,949667.5,949667.5,1899335
1986,19125,46742,46742,93484
1986,19999,97688.25,85911,390753
1986,20037,118559.25,114218.5,474237
1986,20107,953706,953706,953706
1986,20999,58400,58400,58400
1986,21013,108091.924528302,31594,5728872
1986,21019,125943.25,40677,503773
1986,21025,358157.578947368,182367,6804994
1986,21031,118452.133333333,13822,1776782
1986,21033,28415.5,28415.5,56831
1986,21043,12705.2857142857,9984,88937
1986,21047,137498,137498,274996
1986,21051,37434.0714285714,8753.5,1048154
1986,21059,149677.75,60018,1197422
1986,21063,45890,23015,229450
1986,21071,64999.195945946,29891,9619881
1986,21089,124944,4665,749664
1986,21095,80024.1968503936,31954,10163073
1986,21101,872287,872287,1744574
1986,21107,259831.4,53194.5,10393256
1986,21109,15593.5833333333,2750,187123
1986,21115,14271.15,6410,285423
1986,21119,106428.025974026,59227,8194958
1986,21121,17907.5048543689,6033,1844473
1986,21125,14466,6130,303786
1986,21127,56316.6470588235,9138,957383
1986,21129,30344.75,32689.5,121379
1986,21131,195121.17948718,98591,7609726
1986,21133,63748.9019607843,25095.5,6502388
1986,21147,121999.625,18591,975997
1986,21149,102489,102489,102489
1986,21153,103147.882352941,48567,1753514
1986,21159,215012.807692308,118811.5,11180666
1986,21175,24046.625,16888,384746
1986,21177,735459.769230769,671082,9560977
1986,21183,222273.090909091,76997,2445004
1986,21189,45149.8666666667,28781,677248
1986,21193,146485.659574468,69464,6884826
1986,21195,87432.8175895766,51263,26841875
1986,21199,30336.375,2782.5,242691
1986,21203,34842,34842,34842
1986,21225,1067592,737086,6405552
1986,21233,706287.5,449745,7062875
1986,21235,26760.8382352941,6818,1819737
1986,21237,110062.4,95000,550312
1986,21999,103802.166666667,80794.5,622813
1986,22031,2253673,2253673,2253673
1986,24001,31300.4090909091,16476.5,688609
1986,24023,201084.8125,48589.5,3217357
1986,29011,217223.5,217223.5,434447
1986,29013,272300,272300,544600
1986,29173,88111,88111,88111
1986,29175,1338056,1338056,2676112
1986,29217,71112.5,71112.5,142225
1986,29999,160262.8,75637,801314
1986,30003,4704949.25,5030857,18819797
1986,30065,23915,23915,23915
1986,30083,237220,237220,237220
1986,30087,7448500.5,7448500.5,14897001
1986,30999,120,120,120
1986,35007,558100.666666667,552341,1674302
1986,35031,2245748,1535615,6737244
1986,35045,2616881.8,746063,13084409
1986,38011,1935876,1935876,1935876
1986,38055,5449374,5449374,5449374
1986,38057,2966870.75,904076,11867483
1986,38065,2024173.66666667,1880451,6072521
1986,38999,63009.4,20767,315047
1986,39009,17938.25,19300.5,71753
1986,39013,313973.444444444,95480,5651522
1986,39019,58279.125,36508.5,466233
1986,39029,40201.4615384616,32325,1045238
1986,39031,220806.125,16419,1766449
1986,39053,125308.75,58381,501235
1986,39059,44579.4,45771,222897
1986,39067,233020.8,38049,3495312
1986,39073,33129.6,22414,165648
1986,39075,113310.25,43839,453241
1986,39079,111166.25,90205.5,1333995
1986,39081,125284.529411765,126813,2129837
1986,39087,96683.6666666667,116514,290051
1986,39099,65047.6666666667,33504,390286
1986,39105,1888746,1888746,3777492
1986,39111,3562458,3562458,3562458
1986,39119,191503.142857143,116173,1340522
1986,39121,813002.5,419662.5,3252010
1986,39127,222635.4,39618,2226354
1986,39151,45779.3333333333,16822,549352
1986,39157,60695.2413793103,54336,1760162
1986,39163,181542.7,57691.5,1815427
1986,39167,141490,141490,141490
1986,39169,27517,27517,27517
1986,39999,4973,4973,4973
1986,40035,138489.2,60311,692446
1986,40061,108162.6,67112,540813
1986,40077,216642,216642,216642
1986,40079,216285,216285,216285
1986,40111,7904,7904,7904
1986,40131,268561.25,268431,1074245
1986,40999,74842.75,68783,299371
1986,42003,108295.785714286,17648.5,1516141
1986,42005,110525.128205128,43050,4310480
1986,42007,58709,15306,176127
1986,42009,39425,19150,118275
1986,42013,201364,201364,402728
1986,42019,118832,70348.5,2376640
1986,42021,174664.2,34041,4366605
1986,42027,156164.909090909,88282,1717814
1986,42031,180308.733333333,82239,2704631
1986,42033,85316.5125,37275.5,6825321
1986,42035,72192.2,84760,360961
1986,42037,7162.2,3835,71622
1986,42043,1272.16666666667,840.5,7633
1986,42047,23251.3333333333,6994,279016
1986,42051,26059.4583333333,6136.5,625427
1986,42059,356612.794117647,49584,12124835
1986,42061,6500,6500,6500
1986,42063,220983.230769231,69878,11491128
1986,42065,53039.4509803922,19686,2705012
1986,42069,11929.8,10000,59649
1986,42073,139341.4,98462.5,1393414
1986,42079,35773.1111111111,18980.5,643916
1986,42081,156072,156072,156072
1986,42085,109071.6,85500,545358
1986,42097,9403.3,3628,282099
1986,42107,22764.9647058824,6003,1935022
1986,42111,71161.0166666667,29677,4269661
1986,42113,17188.5,17188.5,34377
1986,42117,170512,170512,170512
1986,42121,140527.8,77000,702639
1986,42125,308700.434782609,65201,7100110
1986,42129,23142.8918918919,7131,856287
1986,42999,54299,54299,54299
1986,47001,80470.6666666667,42212,1207060
1986,47013,43794.4333333333,26311,1313833
1986,47025,198097.285714286,62923,1386681
1986,47035,8209,8209,16418
1986,47049,39589.8333333333,15209.5,237539
1986,47061,63180,63180,63180
1986,47115,80017.8333333333,59840,480107
1986,47129,14530.25,4963.5,116242
1986,47143,36792,36792,73584
1986,47151,37959.4545454545,6645,417554
1986,47153,73272.8095238095,40877,1538729
1986,47999,18906,18906,18906
1986,48013,2364938,2364938,2364938
1986,48021,69846,69846,69846
1986,48161,5175816,5175816,5175816
1986,48185,2963464,2963464,2963464
1986,48203,1436338.5,1436338.5,2872677
1986,48223,2485788,2485788,2485788
1986,48289,4311628,4311628,4311628
1986,48331,5639908,5639908,5639908
1986,48365,11258939,11258939,11258939
1986,48401,1397740,1397740,1397740
1986,48449,9682675,9682675,9682675
1986,48479,155663,155663,311326
1986,48999,54790,54790,54790
1986,49007,589847.181818182,558781,6488319
1986,49015,540402.3,314745.5,5404023
1986,49041,2359977,2359977,2359977
1986,49999,16714,16714,16714
1986,51027,79338.443902439,34570,16264381
1986,51051,85367.7872340425,43772,8024572
1986,51105,85848.5185185185,21000,2317910
1986,51167,67709.0769230769,62473,880218
1986,51169,61918,61918,123836
1986,51185,113728.55,77531.5,2274571
1986,51195,88225.171875,55551,11292822
1986,53033,9389,9389,18778
1986,53041,1603670,1603670,1603670
1986,53999,2978243,2978243,2978243
1986,54001,110328.125,50563.5,1765250
1986,54005,267174.096385542,160165,22175450
1986,54007,176453.461538462,202562,2293895
1986,54009,257046.833333333,97217,1542281
1986,54015,44842.7142857143,27211,313899
1986,54019,66782.5454545455,23863,1469216
1986,54021,131292,131292,262584
1986,54023,383672.428571429,228301,2685707
1986,54025,43600.0909090909,16225,959202
1986,54033,118183.03125,18813,3781857
1986,54039,234489.956521739,142460,5393269
1986,54041,47171.8333333333,54761.5,283031
1986,54045,125548.678571429,55775,10546089
1986,54047,85476.0945945946,29544,6325231
1986,54049,528536.222222222,17638,4756826
1986,54051,2091967.5,2091967.5,4183935
1986,54053,122659,122659,245318
1986,54057,98409.625,68770.5,787277
1986,54059,248424.048780488,156562,10185386
1986,54061,437795.432432432,59979,16198431
1986,54067,115192.215384615,41456,7487494
1986,54069,92296.5,92296.5,184593
1986,54077,84553.1276595745,36914,3973997
1986,54081,258256.714285714,126388.5,7231188
1986,54083,81887.1818181818,38440.5,1801518
1986,54089,3861,3861,3861
1986,54091,14628.3333333333,7518,43885
1986,54093,94533,94533,189066
1986,54097,148188.416666667,27927.5,1778261
1986,54099,3399,3399,3399
1986,54101,131634.714285714,63504.5,1842886
1986,54109,167433.818181818,52539,9208860
1986,54999,4018,4018,4018
1986,56005,7442538.73333333,5690310,111638081
1986,56007,522959.75,433868.5,2091839
1986,56009,2380559,2380559,4761118
1986,56017,27345,27345,27345
1986,56023,2016774,2016774,4033548
1986,56033,1359024,1359024,1359024
1986,56037,3228643.25,3216673,12914573
1987,01007,1727,1727,3454
1987,01009,47938.4,28617,239692
1987,01043,603479,603479,603479
1987,01049,20158,20158,20158
1987,01057,1249559,1249559,1249559
1987,01073,404537.166666667,103561,7281669
1987,01093,16716.7777777778,8216,150451
1987,01117,17262,17262,17262
1987,01125,351211.043478261,32547,8077854
1987,01127,275788.888888889,109592,7446300
1987,01133,73969.8333333333,60791.5,443819
1987,01999,2990,2990,5980
1987,02999,1492128,1492128,1492128
1987,04017,5689428,5689428,11378856
1987,05071,10000,10000,10000
1987,05127,475,475,475
1987,05131,12244.5,11997.5,73467
1987,06005,46185,46185,46185
1987,08029,454939,454939,454939
1987,08043,189390.5,189390.5,378781
1987,08045,1068,1068,1068
1987,08051,267637.333333333,297826,802912
1987,08057,37473,37473,74946
1987,08067,90532,90532,90532
1987,08071,125002,125002,125002
1987,08081,2477286.66666667,2243219,7431860
1987,08085,60713,60713,60713
1987,08103,1082118,1082118,1082118
1987,08107,754115.25,572489,3016461
1987,08999,450577,450577,901154
1987,17021,1384782,1384782,1384782
1987,17027,3153954,3153954,3153954
1987,17041,977875,977875,977875
1987,17055,1892834,1910886,7571336
1987,17057,625906,625906,625906
1987,17059,595746.333333333,463599,1787239
1987,17065,595226,595226,595226
1987,17077,1410869.5,1410869.5,2821739
1987,17081,1712848.5,1712848.5,3425697
1987,17107,1044981,1044981,1044981
1987,17109,456988,456988,456988
1987,17117,1135420.66666667,841439,3406262
1987,17145,1842864,1555581.5,11057184
1987,17157,1360016.25,1237208.5,5440065
1987,17163,1077579,1077579,1077579
1987,17165,704659.5,556823,5637276
1987,17169,762704,762704,762704
1987,17185,1304937,1304937,1304937
1987,17189,1610801,1610801,1610801
1987,17193,1484985,1484985,1484985
1987,17199,549825,120435,2749125
1987,17999,389198,389198,778396
1987,18021,274568.2,129652,1372841
1987,18027,332872.384615385,368934,4327341
1987,18037,243240.333333333,111384,729721
1987,18051,817812.333333333,712710,2453437
1987,18055,439716.666666667,285825.5,2638300
1987,18083,180684.5,102061.5,722738
1987,18119,177301.5,177301.5,354603
1987,18123,18816,18816,18816
1987,18125,859682.5,411369,5158095
1987,18147,166332.8,141888,831664
1987,18153,755011.666666667,909867,2265035
1987,18167,266101.75,260485,1064407
1987,18173,1010207.6,245973.5,10102076
1987,18999,1084565,1084565,2169130
1987,19125,99971.5,99971.5,199943
1987,19999,134160.5,134160.5,268321
1987,20037,207158.333333333,257000,621475
1987,20107,1394754,1394754,1394754
1987,20999,5111,5111,5111
1987,21013,104248.031746032,47812,6567626
1987,21019,68888.5,68888.5,137777
1987,21025,316354.315789474,109984,6010732
1987,21031,200207.8,50748,2002078
1987,21033,19754,19754,19754
1987,21043,50598.5714285714,28000,354190
1987,21047,298969,298969,298969
1987,21051,51846.6818181818,9362.5,1140627
1987,21059,166113.25,86637.5,1328906
1987,21063,46692.6666666667,40309,140078
1987,21071,75589.5419847328,34596,9902230
1987,21089,271016,35455,813048
1987,21095,94000.6825396825,40560.5,11844086
1987,21101,650779.5,650779.5,1301559
1987,21107,363147.393939394,94000,11983864
1987,21109,32241.75,22951.5,257934
1987,21115,25960.4583333333,8488,623051
1987,21119,109606.675,39393,8768534
1987,21121,22626.7777777778,12408,2036410
1987,21125,12776.1428571429,8883,178866
1987,21127,87378.4,18000,1310676
1987,21129,13609.8,4000,68049
1987,21131,222560.875,87695,7121948
1987,21133,99260.6875,30044,7940855
1987,21147,84193.6,20592,420968
1987,21149,37318.6666666667,41056,111956
1987,21153,85651.2352941177,25725,1456071
1987,21159,254496.173913044,130633.5,11706824
1987,21175,21304.6,11141,213046
1987,21177,785309.25,795086,9423711
1987,21183,169287.923076923,41580,2200743
1987,21189,45968.6363636364,26764,505655
1987,21193,201676.977272727,97357.5,8873787
1987,21195,93815.5714285715,47775,28238487
1987,21199,51044.4285714286,52979,357311
1987,21203,2000,2000,2000
1987,21225,981242.142857143,986506,6868695
1987,21233,878311.454545455,718975,9661426
1987,21235,36156.8545454546,12500,1988627
1987,21237,72043.25,58851,288173
1987,21999,90296.5,60525.5,722372
1987,22031,2750652,2750652,2750652
1987,24001,41896.7368421053,18131,796038
1987,24023,211088,31140,3166320
1987,29011,265917.5,265917.5,531835
1987,29013,129995,129995,259990
1987,29173,92142,92142,92142
1987,29175,1527135,1527135,3054270
1987,29217,25386,25386,50772
1987,29999,100980.333333333,47353,302941
1987,30003,4702558.75,5199060,18810235
1987,30065,14948,14948,14948
1987,30083,276923,276923,276923
1987,30087,7648660,7648660,15297320
1987,35003,100036,100036,100036
1987,35007,774351.5,774351.5,1548703
1987,35031,2763165.5,2763165.5,5526331
1987,35045,2391280,1628034,11956400
1987,38011,747819,747819,747819
1987,38055,4466599,4466599,4466599
1987,38057,3560215.25,1264076.5,14240861
1987,38065,2718735,2718735,5437470
1987,38999,83240.3333333333,32466,249721
1987,39009,56163,18114,168489
1987,39013,314457.45,118876.5,6289149
1987,39019,29454,13074,294540
1987,39029,36084.4285714286,14681,1010364
1987,39031,336670.4,38504,1683352
1987,39053,46671.25,27418.5,186685
1987,39059,54683.2,25183,273416
1987,39067,248267.181818182,56570,2730939
